Responsibilities,Role,UNIQUE ID,Role Person,Avg_SkillScore,Cluster,NO,ROLE,LAMA KERJA BERJALAN,GRADE,Durasi Bulan,"Technical Score (29,06%)","Personal Evaluation Score (49,17%)","Discipline Score (15,06%)",Development Score (7%),Expert Judgement,Capability Score,scoring_eval,job_count,d,finalscore,finalscore_scaled
Financial metrics analysis,Data Analyst,66d21701,Data Analyst,4.25,0,33,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,63.8499212188,81.5,83.07291667,3.823402466,1.0,64.77440963,64.77440963,0.0,36.3279371039,43.59352452468,0.3898548477915682
Financial metrics analysis,Data Analyst,6de6b041,Data Scientist,3.0,3,16,DATA SCIENTIST,4 tahun 0 bulan,MIDDLE,48,59.6452497667,90.0,100.0,7.186353322,1.1,76.3103827,76.3103827,7.0,41.854502831000005,41.854502831000005,0.33508025746791215
Financial metrics analysis,Data Analyst,6e0778a1,Data Scientist,3.875,0,92,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,54.5927141687,70.0,97.91666667,4.665283496,1.0,57.55075558,57.55075558,2.0,32.323150457400004,32.323150457400004,0.03486783148628652
Financial metrics analysis,Data Analyst,6fb8c1a0,Data Scientist,3.0,3,75,DATA SCIENTIST,3 tahun 0 bulan,BASIC,36,61.1916404063,98.0,0.0,3.823402466,1.0,70.34689224,70.34689224,0.0,38.6938528872,38.6938528872,0.2355281320071996
Financial metrics analysis,Data Analyst,7176fcb0,Data Engineer,2.875,3,104,DATA ENGINEER,7 tahun 0 bulan,SENIOR,84,75.0633578433,80.0,33.82352941,7.122781583,1.2,79.20577781,79.20577781,10.0,43.3303122393,43.3303122393,0.3815643559867571
Financial metrics analysis,Data Analyst,77571f19,Data Analyst,2.0,2,54,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,77.8103933242,100.0,100.0,5.536442394,1.0,79.32087607,79.32087607,0.0,42.980064317099995,51.576077180519995,0.6412841732851391
Financial metrics analysis,Data Analyst,7L762383,Data Analyst,4.25,0,59,DATA ANALYST,1 tahun 10 bulan,MIDDLE,22,63.2588118579,88.5,94.96527778,2.554920958,1.0,68.65055253,68.65055253,0.0,38.3822928409,46.058751409079996,0.4675029836018398
Financial metrics analysis,Data Analyst,7b6d04c9,Data Analyst,3.375,3,2,DATA ANALYST,4 tahun 5 bulan,MIDDLE,53,73.2388159429,86.0,100.0,4.742239915,1.0,70.9884555,70.9884555,4.0,39.210131415,47.052157697999995,0.4987926579620202
Financial metrics analysis,Data Analyst,7ba9df08,Data Analyst,4.375,0,25,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,56.631039916,92.5,96.35416667,0.0,1.2,82.079429,82.079429,0.0,45.55834737,54.670016843999996,0.7387351011080164
Financial metrics analysis,Data Analyst,7d317bd2,Data Scientist,1.125,2,90,DATA ANALYST,4 tahun 4 bulan,JUNIOR,52,63.7458566762,86.5,86.37152778,3.794124597,1.0,67.4194445,67.4194445,6.0,36.261055585,36.261055585,0.15890144238464815
Financial metrics analysis,Data Analyst,7dc30989,Data Scientist,4.0,1,73,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,92.1873832863,90.0,0.0,8.045322081,1.0,76.69106422,76.69106422,4.0,42.526264036600004,42.526264036600004,0.3562389612182957
Financial metrics analysis,Data Analyst,7fe7bd2c,Data Scientist,4.0,0,65,DATA SCIENTIST,2 tahun 2 bulan,JUNIOR,26,39.5228291321,89.5,99.30555556,6.121971713,1.0,63.07245784,63.07245784,5.0,35.308402655200005,35.308402655200005,0.1288953912007763
Financial metrics analysis,Data Analyst,8126543f,Data Scientist,3.375,0,85,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,63.1813433708,90.0,99.30555556,6.700326893,1.0,70.28096361,70.28096361,0.0,38.8351607133,38.8351607133,0.23997895531336247
Financial metrics analysis,Data Analyst,8387045b,Data Scientist,4.25,1,69,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,85.768554505,94.0,98.61111111,53.90204421,1.2,99.0,99.0,10.0,54.46750000000001,54.46750000000001,0.7323563554005577
Financial metrics analysis,Data Analyst,859bd42e,Data Scientist,3.5,0,95,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,91.9510387488,95.0,100.0,9.232623263,1.0,81.52852324,81.52852324,1.0,44.855117317200005,44.855117317200005,0.4295916886928045
Financial metrics analysis,Data Analyst,85e8c8f1,Data Scientist,4.625,0,105,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,86.9119456117,93.0,100.0,3.409887033,1.1,86.02380765,86.02380765,0.0,47.7663680545,47.7663680545,0.5212883978509321
Financial metrics analysis,Data Analyst,8K760816,Data Analyst,3.25,0,15,DATA ANALYST,2 tahun 8 bulan,MIDDLE,32,52.4918446546,98.5,100.0,3.455357726,1.0,70.91183125,70.91183125,8.0,39.11077056250001,46.93292467500001,0.495037132650513
Financial metrics analysis,Data Analyst,9ab9d681,Data Scientist,4.375,1,18,DATA SCIENTIST,3 tahun 0 bulan,MIDDLE,36,31.3339898458,92.0,100.0,52.63227356,1.0,68.97507879,68.97507879,3.0,38.6130417587,38.6130417587,0.2329827948942317
Financial metrics analysis,Data Analyst,a016ffe0,Data Scientist,4.5,1,26,DATA SCIENTIST,3 tahun 1 bulan,MIDDLE,37,82.0345763308,64.0,34.49197861,6.239432544,1.2,71.75887324,71.75887324,3.0,40.147202817200004,40.147202817200004,0.2813048162785765
Financial metrics analysis,Data Analyst,a20ce132,Data Analyst,4.25,1,22,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,84.2864145654,95.0,98.61111111,10.2440888,1.2,95.23244671,95.23244671,0.0,52.47069675630001,62.964836107560004,1.0
Financial metrics analysis,Data Analyst,a77b4e68,Data Scientist,2.5,2,80,MGT,2 tahun 5 bulan,-,29,80.6774626521,90.0,100.0,29.57650728,1.0,78.85832029,78.85832029,0.0,42.969909753699994,42.969909753699994,0.37021262956947854
Financial metrics analysis,Data Analyst,a9fcd0c5,Data Analyst,3.25,2,23,DATA ANALYST,2 tahun 1 bulan,MIDDLE,25,86.9994864617,91.5,100.0,7.075545771,1.1,85.847875,85.847875,9.0,47.02687375000001,56.43224850000001,0.7942407439436261
Financial metrics analysis,Data Analyst,ae73e946,Data Analyst,2.0,2,72,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,83.7572654062,85.0,97.91666667,10.90515878,1.0,74.34235311,74.34235311,7.0,40.341447148300006,48.409736577960004,0.5415528071034034
Financial metrics analysis,Data Analyst,afb96c1d,Data Analyst,3.25,0,19,DATA ANALYST,2 tahun 8 bulan,JUNIOR,32,77.4700746967,84.5,100.0,6.630101873,1.0,71.7649257,71.7649257,2.0,39.562910621,47.4754927452,0.5121265938549975
Financial metrics analysis,Data Analyst,aff5a1f7,Data Engineer,3.5,3,96,DATA ENGINEER,2 tahun 7 bulan,JUNIOR,31,69.9306139125,90.0,98.61111111,7.174163182,1.2,86.72069722,86.72069722,0.0,47.60696952660001,47.60696952660001,0.5162677652184318
Financial metrics analysis,Data Analyst,b0519d51,Data Scientist,3.875,0,43,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,66.8638392858,92.0,99.30555556,4.723839233,1.1,79.24054742,79.24054742,0.0,43.8187401326,43.8187401326,0.396948544611535
Financial metrics analysis,Data Analyst,b7ddf289,Artificial Intelligence Engineer,3.375,1,44,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,78.282819795,95.0,100.0,11.82325385,1.0,77.94660283,77.94660283,9.0,42.8979494999,42.8979494999,0.36794607163302173
Financial metrics analysis,Data Analyst,be2d891b,Data Scientist,3.75,1,14,AI ENGINEER,2 tahun 3 bulan,JUNIOR,27,70.2197654063,95.0,0.0,0.33375087,1.3,92.33751534,92.33751534,3.0,50.7013831302,50.7013831302,0.6137336209033392
Financial metrics analysis,Data Analyst,beb45f59,Data Analyst,3.375,2,68,DATA ANALYST,3 tahun 4 bulan,MIDDLE,40,86.1330823996,80.0,98.61111111,6.436879162,1.0,71.94756403,71.94756403,2.0,39.718458935899996,47.662150723079996,0.5180058271654131
Financial metrics analysis,Data Analyst,c0b0190c,Data Analyst,3.625,1,17,DATA SCIENTIST,6 tahun 5 bulan,MIDDLE,77,29.2835988563,84.0,22.19251337,4.068139436,1.0,53.16264673,53.16264673,29.0,29.8799527669,35.85594332028,0.14614147601058294
Financial metrics analysis,Data Analyst,c13b7f6c,Data Analyst,2.75,2,34,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,87.4991246496,90.0,100.0,12.60600857,1.0,78.2842696,78.2842696,8.0,42.783162888,51.3397954656,0.6338419233219852
Financial metrics analysis,Data Analyst,c4acf473,Data Analyst,4.375,3,107,DATA ANALYST,2 tahun 9 bulan,JUNIOR,33,79.9589169,86.5,93.31597222,0.0,1.0,72.02498398,72.02498398,0.0,40.2294915094,48.27538981128,0.5373212387837277
Financial metrics analysis,Data Analyst,c5c364b3,Data Analyst,3.875,0,60,DATA ANALYST,1 tahun 1 bulan,JUNIOR,13,40.932846055,100.0,16.57754011,1.742317797,1.0,64.65542017,64.65542017,0.0,36.0886226901,43.30634722812,0.3808095214299159
Financial metrics analysis,Data Analyst,c615b19e,Data Engineer,2.875,3,63,DATA SCIENTIST,4 tahun 4 bulan,JUNIOR,52,71.0338060221,88.0,96.52777778,3.953496176,1.0,70.97960925,70.97960925,9.0,38.9704429025,38.9704429025,0.24423998697182134
Financial metrics analysis,Data Analyst,ccc8525a,Data Scientist,3.75,1,47,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,75.7084500467,90.0,0.0,0.0,1.0,70.11863666,70.11863666,16.0,38.92537742980001,38.92537742980001,0.2428205436067071
Financial metrics analysis,Data Analyst,cdb6bf28,Artificial Intelligence Engineer,4.125,1,6,AI ENGINEER,7 tahun 1 bulan,MIDDLE,85,81.6822187204,91.0,0.0,3.667866596,1.3,95.09100733,95.09100733,14.0,52.3369838849,52.3369838849,0.66525072479994
Financial metrics analysis,Data Analyst,cf9338b5,Data Scientist,3.0,0,74,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,82.0043154762,90.0,35.29411765,3.321482848,1.0,72.67275856,72.67275856,8.0,39.9265620368,39.9265620368,0.27435521444265726
Financial metrics analysis,Data Analyst,d08b974d,Data Analyst,3.0,0,86,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,58.8772058825,93.5,97.91666667,0.871158899,1.0,69.7799626,69.7799626,0.0,38.393380178,46.0720562136,0.467922049804158
Financial metrics analysis,Data Analyst,d8c9672c,Data Analyst,3.875,1,82,DATA ANALYST,2 tahun 4 bulan,MIDDLE,28,73.7417775442,90.5,95.05208333,9.595209262,1.0,73.7469197,73.7469197,0.0,40.907117441000004,49.0885409292,0.5629333513394017
Financial metrics analysis,Data Analyst,ecc200ca,Data Engineer,2.75,3,56,DATA ENGINEER,1 tahun 9 bulan,MIDDLE,21,71.0850840338,89.0,99.30555556,5.758942974,1.2,86.333236,86.333236,2.0,47.04911508,47.04911508,0.4986968235310486
Financial metrics analysis,Data Analyst,eed0f189,Data Analyst,3.0,3,45,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,69.240079365,96.0,70.49910873,48.01347408,1.0,79.53001534,79.53001534,4.0,43.560908130200005,52.273089756240005,0.6632382285014998
Financial metrics analysis,Data Analyst,f007ee36,Artificial Intelligence Engineer,3.75,0,70,AI ENGINEER,2 tahun 0 bulan,MIDDLE,24,40.1500350142,90.0,99.30555556,2.332863117,1.3,81.80872206,81.80872206,2.0,45.121122691800004,45.121122691800004,0.43797015543106177
Financial metrics analysis,Data Analyst,f2f08a05,Data Engineer,1.375,3,94,DATA ENGINEER,2 tahun 5 bulan,JUNIOR,29,59.4675711954,87.0,99.30555556,7.027424482,1.2,81.33092925,81.33092925,1.0,43.751642502500005,43.751642502500005,0.3948351464786813
Financial metrics analysis,Data Analyst,f6f88029,Data Analyst,1.25,2,100,MGT,4 tahun 3 bulan,-,51,4.3391106446,90.0,78.20855615,6.010278684,1.0,48.76020407,48.76020407,0.0,26.4304081571,31.71648978852,0.01575962270192154
Financial metrics analysis,Data Analyst,fbc7621c,Data Scientist,3.375,0,93,DATA SCIENTIST,8 tahun 6 bulan,MIDDLE,102,58.3732609713,75.0,100.0,12.17940809,1.0,62.37965806,62.37965806,0.0,34.6474687718,34.6474687718,0.10807771950304755
Financial metrics analysis,Data Analyst,ff56a859,Data Scientist,4.875,0,97,DATA SCIENTIST,4 tahun 3 bulan,JUNIOR,51,71.9907037817,89.5,95.83333333,11.98196147,1.0,73.15820762,73.15820762,3.0,41.0651000386,41.0651000386,0.31021615444308986
Integrate AI solutions into business applications,AI Engineer,006bac9a,Data Analyst,2.857142857142857,3,7,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,24.3446545288,90.0,100.0,10.68886874,1.0,59.64183706,59.64183706,2.0,32.953030784657145,32.953030784657145,0.24902900831651711
Integrate AI solutions into business applications,AI Engineer,00c74be4,Data Scientist,2.4285714285714284,3,106,DATA SCIENTIST,5 tahun 10 bulan,MIDDLE,70,65.8296276846,90.0,70.58823529,2.714292537,1.0,67.48966658,67.48966658,9.0,36.910951858828575,36.910951858828575,0.3910602734983051
Integrate AI solutions into business applications,AI Engineer,01c8c0ef,Data Scientist,3.0714285714285716,1,67,DATA SCIENTIST,2 tahun 2 bulan,SENIOR,26,77.0315563725,92.0,96.35416667,6.32783673,1.1,82.53917202,82.53917202,3.0,45.18933259917143,45.18933259917143,0.6881326173306255
Integrate AI solutions into business applications,AI Engineer,01d1846b,Data Analyst,2.142857142857143,0,77,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,76.130287115,84.0,91.92708333,7.89858338,1.0,70.77981892,70.77981892,2.0,38.52044688474286,38.52044688474286,0.4488175179077976
Integrate AI solutions into business applications,AI Engineer,03ad7f49,Data Scientist,1.2142857142857142,2,91,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,75.1958741829,90.0,0.0,4.519739335,1.0,70.74391915,70.74391915,2.0,38.06499143521429,38.06499143521429,0.43247335325210773
Integrate AI solutions into business applications,AI Engineer,0514ff91,Data Scientist,1.6428571428571428,0,37,DATA SCIENTIST,3 tahun 4 bulan,MIDDLE,40,75.6379551821,90.0,100.0,11.44256681,1.0,74.661971,74.661971,4.0,40.34298748714286,40.34298748714286,0.5142199710525309
Integrate AI solutions into business applications,AI Engineer,056cd3f9,Data Engineer,3.2142857142857144,3,48,DATA ENGINEER,7 tahun 7 bulan,SENIOR,91,80.4681314192,90.0,34.22459893,5.168397654,1.3,94.26532683,94.26532683,0.0,51.471337505614294,51.471337505614294,0.9135643750690149
Integrate AI solutions into business applications,AI Engineer,05eed8dc,Data Engineer,3.0714285714285716,3,49,DATA ENGINEER,2 tahun 5 bulan,MIDDLE,29,62.7957662233,95.0,99.21875,8.595362988,1.2,87.48866032,87.48866032,8.0,47.81256139817143,47.81256139817143,0.7822680228127246
Integrate AI solutions into business applications,AI Engineer,106760ca,Data Engineer,4.642857142857143,1,21,DATA ENGINEER,1 tahun 11 bulan,MIDDLE,23,71.4513888888,91.25,100.0,8.016044212,1.2,88.25251765,88.25251765,3.0,48.95597721164286,48.95597721164286,0.823299865432327
Integrate AI solutions into business applications,AI Engineer,123117c9,Data Analyst,1.0714285714285714,2,32,DATA ANALYST,4 tahun 2 bulan,MIDDLE,50,70.4449813258,95.0,100.0,3.648580437,1.0,74.43733436,74.43733436,2.0,39.955358639371426,39.955358639371426,0.5003097857208387
Integrate AI solutions into business applications,AI Engineer,14d4dbd6,Data Analyst,1.0714285714285714,2,108,DATA ANALYST,4 tahun 2 bulan,JUNIOR,50,79.6974498133,80.5,98.4375,3.111615146,1.0,69.81056917,69.81056917,9.0,37.503173088671424,37.503173088671424,0.41231232197673595
Integrate AI solutions into business applications,AI Engineer,1551c5ff,Data Analyst,1.2142857142857142,2,66,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,79.0374358075,90.0,100.0,15.2788331,1.0,76.22782609,76.22782609,2.0,40.97146211341429,40.97146211341429,0.5367729842711358
Integrate AI solutions into business applications,AI Engineer,1667415a,Data Analyst,2.357142857142857,0,50,DATA ANALYST,4 tahun 1 bulan,JUNIOR,49,73.4773576096,90.0,100.0,10.26693491,1.0,73.85696587,73.85696587,1.0,40.252049053957144,40.252049053957144,0.5109566162566751
Integrate AI solutions into business applications,AI Engineer,1672e04a,Data Analyst,2.7857142857142856,3,41,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,69.8277310925,86.0,100.0,7.456011595,1.0,70.40596081,70.40596081,4.0,38.624444943585715,38.624444943585715,0.45254952155241124
Integrate AI solutions into business applications,AI Engineer,17466c54,Data Analyst,1.2857142857142858,2,11,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,49.8728816529,90.0,100.0,7.676082801,1.0,66.60685575,66.60685575,0.0,35.90591926178571,35.90591926178571,0.3549943569143522
Integrate AI solutions into business applications,AI Engineer,1893af41,Data Analyst,1.3571428571428572,2,103,DATA SCIENTIST,1 tahun 1 bulan,JUNIOR,13,37.5269607842,98.0,29.01069519,0.0,1.0,62.25313576,62.25313576,3.0,33.63201909565714,33.63201909565714,0.27339472128747716
Integrate AI solutions into business applications,AI Engineer,1dbecdbe,Data Scientist,2.0,0,4,DATA SCIENTIST,2 tahun 3 bulan,JUNIOR,27,85.3527602713,90.0,99.30555556,6.414697312,1.0,76.68127695,76.68127695,5.0,41.581076783499995,41.581076783499995,0.5586492019225393
Integrate AI solutions into business applications,AI Engineer,29e9efd9,Data Engineer,3.2857142857142856,3,61,DATA ENGINEER,3 tahun 1 bulan,MIDDLE,37,72.8804563492,94.0,99.30555556,9.72908414,1.2,90.62742563,90.62742563,0.0,49.57682129818572,49.57682129818572,0.8455790542892635
Integrate AI solutions into business applications,AI Engineer,2d801262,Data Analyst,2.5,0,9,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,80.3460259104,90.0,95.74652778,10.27336667,1.1,83.12594823,83.12594823,9.0,45.2317525619,45.2317525619,0.6896548712771787
Integrate AI solutions into business applications,AI Engineer,31e8a51f,Data Scientist,2.2142857142857144,0,98,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,52.8933765175,90.0,65.10695187,6.407601293,1.0,64.07121964,64.07121964,0.0,34.998460694914286,34.998460694914286,0.3224299156489885
Integrate AI solutions into business applications,AI Engineer,3350383a,Artificial Intelligence Engineer,4.428571428571429,1,30,AI ENGINEER,3 tahun 9 bulan,MIDDLE,45,54.1797239725,95.5,96.44097222,11.49637749,1.3,92.17002068,92.17002068,0.0,50.93153953182858,50.93153953182858,0.8941935519215621
Integrate AI solutions into business applications,AI Engineer,365fc87a,Data Analyst,2.0714285714285716,0,110,DATA ANALYST,2 tahun 5 bulan,BASIC,29,80.8585434175,90.0,8.155080214,6.607477284,1.0,72.88466719,72.88466719,3.0,39.60244503927143,39.60244503927143,0.48764536816861265
Integrate AI solutions into business applications,AI Engineer,36cf70f2,Artificial Intelligence Engineer,3.2142857142857144,1,58,AI ENGINEER,2 tahun 5 bulan,MIDDLE,29,43.5532358775,89.5,100.0,11.83988942,1.3,84.69716654,84.69716654,4.0,46.40021255191429,46.40021255191429,0.7315854321918555
Integrate AI solutions into business applications,AI Engineer,3951d86b,Data Scientist,3.9285714285714284,1,78,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,55.4426062092,95.0,100.0,4.279280813,1.0,70.17243405,70.17243405,0.0,39.03781861792857,39.03781861792857,0.46738356822982036
Integrate AI solutions into business applications,AI Engineer,39c4596a,Data Scientist,2.142857142857143,0,42,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,60.7098506071,80.0,97.91666667,4.694561364,1.0,64.25018915,64.25018915,0.0,35.05974310664286,35.05974310664286,0.3246290546181816
Integrate AI solutions into business applications,AI Engineer,3cac7e99,Data Scientist,1.6428571428571428,0,88,DATA SCIENTIST,10 tahun 2 bulan,SENIOR,122,88.3660831,98.0,34.22459893,51.7318368,1.0,87.21080158,87.21080158,0.0,46.99386769454286,46.99386769454286,0.7528889370897802
Integrate AI solutions into business applications,AI Engineer,42e7a026,Data Analyst,2.4285714285714284,0,64,DATA ANALYST,2 tahun 6 bulan,JUNIOR,30,73.5210696779,89.0,99.21875,4.472503523,1.0,72.45268383,72.45268383,2.0,39.54135100132857,39.54135100132857,0.4854529890530425
Integrate AI solutions into business applications,AI Engineer,46fd6e1c,Data Analyst,2.0,2,5,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,67.4580357142,90.0,100.0,11.7055718,1.0,72.32438573,72.32438573,0.0,39.2719244369,39.2719244369,0.4757845305107298
Integrate AI solutions into business applications,AI Engineer,47d42365,Data Engineer,3.4285714285714284,3,53,DATA ENGINEER,4 tahun 4 bulan,JUNIOR,52,71.9768703312,91.5,97.82986111,3.794124597,1.2,87.64556985,87.64556985,3.0,48.06358059192857,48.06358059192857,0.7912759269639468
Integrate AI solutions into business applications,AI Engineer,4cba2f2d,Artificial Intelligence Engineer,2.4285714285714284,0,36,AI ENGINEER,1 tahun 7 bulan,JUNIOR,19,66.0502450979,95.0,100.0,5.817498712,1.2,84.80862745,84.80862745,5.0,46.09000111992857,46.09000111992857,0.7204533956168188
Integrate AI solutions into business applications,AI Engineer,4d57b04b,Data Scientist,2.2142857142857144,0,20,DATA SCIENTIST,3 tahun 11 bulan,MIDDLE,47,60.9976657327,96.5,91.31944444,1.268481508,1.1,78.63807432,78.63807432,0.0,42.71889367531429,42.71889367531429,0.599480125445547
Integrate AI solutions into business applications,AI Engineer,516J6855,Data Scientist,2.0714285714285716,0,46,DATA SCIENTIST,2 tahun 5 bulan,JUNIOR,29,54.7360673438,80.0,96.96180556,11.10881594,1.0,63.41641108,63.41641108,1.0,34.58426930097143,34.58426930097143,0.307566524841877
Integrate AI solutions into business applications,AI Engineer,528f3560,Data Analyst,1.0714285714285714,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.56651401857143,34.56651401857143,0.3069293708472236
Integrate AI solutions into business applications,AI Engineer,528f3560,Data Analyst,1.0714285714285714,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.56651401857143,34.56651401857143,0.3069293708472236
