Responsibilities,Role,UNIQUE ID,Avg_SkillScore,Cluster,ROLE,LAMA KERJA BERJALAN,GRADE,Durasi Bulan,Technical Score,Personal Evaluation Score ,Discipline Score ,Development Score,Expert Judgement,Capability Score,scoring_eval,job_count,d,finalscore,finalscore_scaled
Perform machine learning analysis,Data Scientist,0006F238,4.0,1,DATA SCIENTIST,4 tahun 8 bulan,MIDDLE,56,97.22222222,,98.9522417154,54.9046621779,1.1,95.020460512,95.020460512,7.0,52.24084407136,52.24084407136,0.8576468443666385
Perform machine learning analysis,Data Scientist,0008CEE3,4.0,3,DATA ENGINEER,8 tahun 3 bulan,SENIOR,99,88.23529412,93.0,81.2753036437,0.0,1.3,99.8654925819,99.8654925819,21.0,54.80871106840701,54.80871106840701,0.9793719264086442
Perform machine learning analysis,Data Scientist,0008DB3D,5.0,3,AI ENGINEER,4 tahun 5 bulan,MIDDLE,53,78.94736842,95.5,97.9135943724,2.0205144715,1.3,99.7997608046,99.7997608046,26.0,55.243873226438005,55.243873226438005,1.0
Perform machine learning analysis,Data Scientist,0008EF5A,3.0,0,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,87.5,70.0,98.9522417154,0.0,1.0,66.4806914307,66.4806914307,2.0,36.644766458271,36.644766458271,0.11834304507722569
Perform machine learning analysis,Data Scientist,00093BBA,1.0,2,MGT,4 tahun 11 bulan,-,59,,,,,,,,1.0,,,
Perform machine learning analysis,Data Scientist,000BC56E,2.0,1,DATA ANALYST,3 tahun 2 bulan,JUNIOR,38,77.67241379,89.0,95.0048732943,0.4301677875,1.0,72.7677924824,72.7677924824,2.0,39.506930015672,39.506930015672,0.2540187222999653
Perform machine learning analysis,Data Scientist,000BE0C5,3.0,3,DATA ANALYST,3 tahun 0 bulan,MIDDLE,36,79.13793103,90.5,96.8024832613,9.3020121433,1.0,75.3882483655,75.3882483655,0.0,41.365771633715,41.365771633715,0.3421337409982009
Perform machine learning analysis,Data Scientist,000BF13A,2.0,2,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,85.34482759,84.0,76.9401195515,0.4301677875,1.0,71.3283335517,71.3283335517,2.0,38.744016782401,38.744016782401,0.2178542028689987
Perform machine learning analysis,Data Scientist,000C7109,3.0,1,DATA SCIENTIST,6 tahun 6 bulan,MIDDLE,78,,,,,,,,9.0,,,
Perform machine learning analysis,Data Scientist,000C72E4,2.5,1,DATA ENGINEER,5 tahun 0 bulan,MIDDLE,60,76.47058824,91.5,89.9596364099,0.0,1.2,87.8939523114,87.8939523114,3.0,47.758794725042,47.758794725042,0.6451834165394653
Perform machine learning analysis,Data Scientist,000CEE2B,2.5,0,DATA ANALYST,3 tahun 11 bulan,MIDDLE,47,74.48275862,90.0,98.9522417154,10.5359979556,1.0,74.1194724896,74.1194724896,4.0,40.458320419488,40.458320419488,0.29911766048159866
Perform machine learning analysis,Data Scientist,000FCFC2,5.0,3,AI ENGINEER,1 tahun 10 bulan,JUNIOR,22,80.52631579,95.0,98.9522417154,34.6152175938,1.0,81.9618884287,81.9618884287,16.0,45.789800867211,45.789800867211,0.5518468305089947
Perform machine learning analysis,Data Scientist,00101A0D,3.5,0,DATA SCIENTIST,4 tahun 0 bulan,JUNIOR,48,82.5,94.0,39.414983165,7.0665492569,1.0,73.9040356956,73.9040356956,2.0,40.81413891866801,40.81413891866801,0.31598459169515375
Perform machine learning analysis,Data Scientist,00103C57,2.0,1,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,80.60344828,81.5,80.2615189223,5.8627640301,1.0,69.7620596418,69.7620596418,15.0,37.913891610153996,37.913891610153996,0.17850362325833258
Perform machine learning analysis,Data Scientist,00104933,1.0,2,MGT,3 tahun 11 bulan,-,47,89.65517241,,98.469149928,8.7007929068,1.0,69.5023814571,69.5023814571,1.0,37.306262172263004,37.306262172263004,0.14970005077444787
Perform machine learning analysis,Data Scientist,001356B3,2.5,1,DATA SCIENTIST,1 tahun 10 bulan,JUNIOR,22,98.61111111,,98.9522417154,37.4823489904,1.0,82.7234066868,82.7234066868,7.0,45.018405544004004,45.018405544004004,0.5152802329740866
Perform machine learning analysis,Data Scientist,0013A32D,1.0,2,MGT,5 tahun 9 bulan,-,69,79.13793103,99.0,88.8109161793,8.7722486646,1.0,78.9526210358,78.9526210358,1.0,42.314889148974,42.314889148974,0.3871249370162442
Perform machine learning analysis,Data Scientist,0013D24E,3.5,1,DATA SCIENTIST,4 tahun 9 bulan,JUNIOR,57,66.25,92.0,97.9135943724,0.0,1.1,78.1589269578,78.1589269578,0.0,43.06923128763401,43.06923128763401,0.4228831592379271
Perform machine learning analysis,Data Scientist,0014B046,2.0,1,DATA SCIENTIST,7 tahun 8 bulan,SENIOR,92,84.72222222,87.0,0.0,0.0,1.0,67.4019777006,67.4019777006,6.0,36.663048181318,36.663048181318,0.11920965703194296
Perform machine learning analysis,Data Scientist,0014CA34,3.5,0,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,82.5,95.0,99.537037037,30.4375931247,1.0,81.9453180716,81.9453180716,1.0,45.076018577948005,45.076018577948005,0.5180112744538778
Perform machine learning analysis,Data Scientist,0014EEF4,2.5,1,DATA ENGINEER,2 tahun 11 bulan,MIDDLE,35,85.0,93.5,80.9809654856,9.0371304039,1.2,92.960313373,92.960313373,8.0,50.44396608769,50.44396608769,0.7724690994782802
Perform machine learning analysis,Data Scientist,0014F3E9,3.0,3,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,75.86206897,,98.257797271,12.7921561676,1.0,61.80993377,61.80993377,2.0,34.169264898099996,34.169264898099996,0.000996379204946256
Perform machine learning analysis,Data Scientist,001ABDF5,1.5,1,DATA ANALYST,3 tahun 4 bulan,MIDDLE,40,82.24137931,98.5,98.9522417154,50.3029972195,1.0,86.5446547165,86.5446547165,8.0,46.573666999745,46.573666999745,0.5890045841630499
Perform machine learning analysis,Data Scientist,001AE6FC,3.5,0,DATA ANALYST,3 tahun 4 bulan,JUNIOR,40,82.24137931,84.5,98.469149928,0.4301677875,,72.1149630886,72.1149630886,2.0,39.86593043695801,39.86593043695801,0.2710364867653398
Perform machine learning analysis,Data Scientist,001F9B47,1.0,1,DATA ENGINEER,3 tahun 1 bulan,JUNIOR,37,58.75,87.0,96.1884481736,8.6577453183,1.2,81.1247503422,81.1247503422,1.0,43.466117681366,43.466117681366,0.44169683957804545
Perform machine learning analysis,Data Scientist,002018BB,2.5,0,DATA SCIENTIST,10 tahun 10 bulan,SENIOR,130,97.22222222,98.0,50.5555555556,43.7450704533,1.0,86.4214334385,86.4214334385,18.0,46.978359722405,46.978359722405,0.6081883093809995
Perform machine learning analysis,Data Scientist,0020C6B5,2.5,3,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,75.86206897,88.5,98.3674463938,3.3392709766,1.0,72.659385698,72.659385698,3.0,39.684474419939995,39.684474419939995,0.2624348930753497
Perform machine learning analysis,Data Scientist,002201AD,1.5,0,DATA ANALYST,4 tahun 10 bulan,MIDDLE,58,91.37931034,95.0,99.537037037,0.4301677875,1.0,80.0052980974,80.0052980974,2.0,43.107807991622,43.107807991622,0.42471181798982055
Perform machine learning analysis,Data Scientist,00270615,3.0,0,DATA ANALYST,3 tahun 9 bulan,JUNIOR,45,93.10344828,75.0,98.9814814815,29.9520058526,1.0,75.0818725109,75.0818725109,1.0,41.203392430777,41.203392430777,0.3344364491126502
Perform machine learning analysis,Data Scientist,00277DF9,4.0,0,AI ENGINEER,0 tahun 5 bulan,MIDDLE,5,,,,,,,,4.0,,,
Perform machine learning analysis,Data Scientist,002D5AC9,4.5,3,DATA SCIENTIST,3 tahun 8 bulan,MIDDLE,44,78.88888889,92.0,97.4707602339,57.4757263933,1.0,83.3553945397,83.3553945397,3.0,46.293359106041,46.293359106041,0.5757170963775147
Perform machine learning analysis,Data Scientist,002DF96D,5.0,3,DATA SCIENTIST,5 tahun 0 bulan,MIDDLE,60,78.88888889,91.0,46.8542261807,5.4541409456,1.1,78.7985129608,78.7985129608,15.0,44.113211869224,44.113211869224,0.47237116702432735
Perform machine learning analysis,Data Scientist,002E9001,2.5,1,DATA ENGINEER,7 tahun 8 bulan,SENIOR,92,,,,,,,,10.0,,,
Perform machine learning analysis,Data Scientist,002EC9F6,2.0,2,DATA SCIENTIST,4 tahun 7 bulan,MIDDLE,55,97.22222222,96.5,83.7230473171,43.7450704533,1.1,96.6970538768,96.6970538768,0.0,52.189438554704,52.189438554704,0.8552100589959166
Perform machine learning analysis,Data Scientist,00302AE1,2.5,1,DATA ENGINEER,2 tahun 5 bulan,MIDDLE,29,84.70588235,89.0,97.8411306043,0.4301677875,1.2,90.0022582512,90.0022582512,2.0,48.876196873136,48.876196873136,0.6981518406467384
Perform machine learning analysis,Data Scientist,00306ABB,1.0,1,DATA ENGINEER,3 tahun 3 bulan,JUNIOR,39,94.11764706,90.0,96.5971692516,0.0,1.2,93.696777586,93.696777586,3.0,50.12929212058,50.12929212058,0.7575525502539641
Perform machine learning analysis,Data Scientist,0031857D,4.0,3,DATA SCIENTIST,2 tahun 11 bulan,MIDDLE,35,90.0,,97.6042024997,10.2336902669,1.0,70.0282735258,70.0282735258,5.0,38.994984968674004,38.994984968674004,0.2297508949870663
Perform machine learning analysis,Data Scientist,0037569D,4.5,1,AI ENGINEER,2 tahun 8 bulan,MIDDLE,32,82.89473684,90.0,98.498389694,6.7355847106,1.3,98.749547614,98.749547614,21.0,54.45226023542,54.45226023542,0.9624750205567518
Perform machine learning analysis,Data Scientist,00392144,2.5,0,DATA SCIENTIST,4 tahun 10 bulan,MIDDLE,58,85.0,90.5,98.9522417154,10.5154493741,1.0,77.4187076743,77.4187076743,15.0,42.20691506737899,42.20691506737899,0.3820066213263442
Perform machine learning analysis,Data Scientist,003A7A13,3.5,0,DATA SCIENTIST,2 tahun 10 bulan,JUNIOR,34,82.5,89.5,96.6027405114,1.0754194688,1.0,74.6209033424,74.6209033424,5.0,41.19407877147201,41.19407877147201,0.33399495196956785
Perform machine learning analysis,Data Scientist,003B384C,4.0,3,DATA SCIENTIST,2 tahun 10 bulan,SENIOR,34,80.0,92.0,96.3395202983,44.3903221346,1.1,89.794363496,89.794363496,3.0,49.471012652880006,49.471012652880006,0.726348004884404
Perform machine learning analysis,Data Scientist,003C6A0D,1.5,0,DATA ANALYST,1 tahun 9 bulan,JUNIOR,21,76.20689655,98.0,45.3968253968,2.3230903964,1.0,73.7283503902,73.7283503902,7.0,39.781025706806005,39.781025706806005,0.26701173187912797
Perform machine learning analysis,Data Scientist,003CFD5B,1.5,1,DATA ENGINEER,3 tahun 8 bulan,MIDDLE,44,77.5,80.0,98.9522417154,3.0893274449,1.3,89.6443972996,89.6443972996,0.0,48.216530568788,48.216530568788,0.6668815547988156
Perform machine learning analysis,Data Scientist,003D5583,3.5,0,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,98.61111111,90.0,98.9522417154,31.463471719,1.0,84.2841556523,84.2841556523,1.0,46.315602495719006,46.315602495719006,0.5767715039603688
Perform machine learning analysis,Data Scientist,0042FA00,2.5,0,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,80.68965517,90.0,98.9522417154,38.3427977748,1.0,80.1122536136,80.1122536136,2.0,43.634494415208,43.634494415208,0.44967843354862586
Perform machine learning analysis,Data Scientist,00430780,2.0,2,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,87.93103448,86.0,92.1643347143,0.4301677875,1.0,74.0835656652,74.0835656652,2.0,40.204289802556,40.204289802556,0.28707579938723965
Perform machine learning analysis,Data Scientist,00434E84,3.0,1,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,80.27777778,95.0,96.1220230528,0.0,1.0,76.485383457,76.485383457,4.0,41.947253232209995,41.947253232209995,0.36969782253517947
Perform machine learning analysis,Data Scientist,00456E77,4.0,1,DATA SCIENTIST,1 tahun 8 bulan,BASIC,20,75.55555556,90.0,17.7777777778,0.0,,67.4044956827,67.4044956827,8.0,37.60438271183101,37.60438271183101,0.16383191476080447
Perform machine learning analysis,Data Scientist,0045D05E,3.0,1,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,73.75,85.0,96.7440037291,55.491056416,1.0,78.0721708555,78.0721708555,7.0,42.788250553415004,42.788250553415004,0.40956377666695915
Perform machine learning analysis,Data Scientist,00464297,1.0,2,MGT,4 tahun 11 bulan,-,59,,,,,,,,1.0,,,
Perform machine learning analysis,Data Scientist,005139FE,2.5,0,DATA ANALYST,4 tahun 1 bulan,MIDDLE,49,79.13793103,85.0,98.9522417154,0.4301677875,1.0,71.4912919476,71.4912919476,2.0,39.065384732228004,39.065384732228004,0.23308806821457506
Perform machine learning analysis,Data Scientist,0052D29A,2.5,1,DATA ANALYST,5 tahun 1 bulan,SENIOR,61,73.10344828,86.0,97.7192982456,51.2417874977,1.0,77.8012250633,77.8012250633,4.0,42.409649283548994,42.409649283548994,0.3916168694912196
Perform machine learning analysis,Data Scientist,00563DC3,2.5,0,DATA ANALYST,3 tahun 6 bulan,MIDDLE,42,76.20689655,96.0,3.7037037037,53.3266455725,1.0,77.6344597313,77.6344597313,4.0,42.321263657589,42.321263657589,0.3874271090465834
Perform machine learning analysis,Data Scientist,00630639,3.5,1,DATA SCIENTIST,9 tahun 2 bulan,MIDDLE,110,80.0,75.0,98.9522417154,54.8821326185,1.0,75.0274646513,75.0274646513,0.0,41.409556265189,41.409556265189,0.3442092721158488
Perform machine learning analysis,Data Scientist,0073D075,4.5,3,DATA SCIENTIST,4 tahun 0 bulan,JUNIOR,48,91.66666667,93.0,58.0116959064,8.2492354431,1.0,77.500618325,77.500618325,4.0,43.19032771225001,43.19032771225001,0.42862351582116415
Perform machine learning analysis,Data Scientist,0084C542,1.5,0,DATA ANALYST,4 tahun 0 bulan,MIDDLE,48,74.48275862,80.0,98.9522417154,0.0,1.0,67.6149808506,67.6149808506,2.0,36.540939850818006,36.540939850818006,0.11342133288384004
Perform machine learning analysis,Data Scientist,00897237,2.0,0,DATA ANALYST,3 tahun 9 bulan,MIDDLE,45,93.10344828,92.5,94.1423001949,2.5085548458,1.2,95.0743558155,95.0743558155,8.0,51.329408582215,51.329408582215,0.8144418965170207
Perform machine learning analysis,Data Scientist,0097B743,2.5,0,MGT,3 tahun 1 bulan,-,37,90.27777778,,98.9522417154,37.0103448893,1.0,77.3225695827,77.3225695827,5.0,42.155961878831,42.155961878831,0.3795912777499679
Perform machine learning analysis,Data Scientist,009C501C,2.0,0,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,71.72413793,91.5,99.537037037,45.8959093909,1.1,87.3635004212,87.3635004212,9.0,47.242655223236,47.242655223236,0.620716758696709
Perform machine learning analysis,Data Scientist,017F0DF6,4.0,3,AI ENGINEER,3 tahun 8 bulan,JUNIOR,44,84.07894737,90.0,75.790084404,1.3470096476,1.3,96.1634426675,96.1634426675,9.0,52.846624613775,52.846624613775,0.8863627733106665
Product performance evaluation,Data Analyst,0000ECE6,3.0,2,DATA ANALYST,4 tahun 10 bulan,JUNIOR,58,,,,,,,,9.0,,,
Product performance evaluation,Data Analyst,0001741A,4.666666666666667,3,DATA SCIENTIST,4 tahun 11 bulan,JUNIOR,59,88.75,89.5,96.4930913886,12.6845989445,1.0,78.1787671463,78.1787671463,3.0,43.62807992087234,43.62807992087234,0.4428061031533671
Product performance evaluation,Data Analyst,00017D8B,4.666666666666667,3,DATA ENGINEER,3 tahun 9 bulan,SENIOR,45,86.02941176,94.0,88.8888888889,14.482615467,1.2,95.2346475844,95.2346475844,0.0,52.66769655306533,52.66769655306533,0.8870759194566864
Product performance evaluation,Data Analyst,00049B4B,3.0,0,DATA ANALYST,3 tahun 9 bulan,MIDDLE,45,76.66666667,,99.4152046784,13.616265803,1.0,62.6570672707,62.6570672707,8.0,34.618245653471,34.618245653471,0.0
Product performance evaluation,Data Analyst,0004E1C5,2.6666666666666665,1,AI ENGINEER,1 tahun 0 bulan,MIDDLE,12,98.68421053,,85.4256716671,27.4434510067,1.2,94.462392646,94.462392646,3.0,51.318401435713334,51.318401435713334,0.8207621455085635
Product performance evaluation,Data Analyst,00050DC9,3.0,2,DATA ANALYST,3 tahun 6 bulan,MIDDLE,42,73.27586207,90.0,93.7469277057,9.2877346217,1.1,80.5550616974,80.5550616974,9.0,44.104182699622,44.104182699622,0.4662051147113715
Product performance evaluation,Data Analyst,00055602,4.0,0,DATA SCIENTIST,0 tahun 9 bulan,JUNIOR,9,80.27777778,84.0,0.0,0.0,1.2,77.5622022708,77.5622022708,1.0,42.98796720352401,42.98796720352401,0.4113464991766915
Product performance evaluation,Data Analyst,0006B570,4.666666666666667,3,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,75.86206897,86.0,98.469149928,0.8603355751,1.0,71.0634376852,71.0634376852,4.0,39.85695530648934,39.85695530648934,0.2574667344767983
Product performance evaluation,Data Analyst,0006F238,3.0,1,DATA SCIENTIST,4 tahun 8 bulan,MIDDLE,56,97.22222222,,98.9522417154,54.9046621779,1.1,95.020460512,95.020460512,7.0,51.770844071359996,51.770844071359996,0.8429983325953789
Product performance evaluation,Data Analyst,0008CEE3,4.333333333333333,3,DATA ENGINEER,8 tahun 3 bulan,SENIOR,99,88.23529412,93.0,81.2753036437,0.0,1.3,99.8654925819,99.8654925819,21.0,54.96537773507367,54.96537773507367,1.0
Product performance evaluation,Data Analyst,0008DB3D,3.6666666666666665,3,AI ENGINEER,4 tahun 5 bulan,MIDDLE,53,78.94736842,95.5,97.9135943724,2.0205144715,1.3,99.7997608046,99.7997608046,26.0,54.61720655977134,54.61720655977134,0.9828884398102895
Product performance evaluation,Data Analyst,0008EF5A,3.3333333333333335,0,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,87.5,70.0,98.9522417154,0.0,1.0,66.4806914307,66.4806914307,2.0,36.801433124937674,36.801433124937674,0.10729706096716465
Product performance evaluation,Data Analyst,00093BBA,2.3333333333333335,2,MGT,4 tahun 11 bulan,-,59,,,,,,,,1.0,,,
Product performance evaluation,Data Analyst,000BC56E,4.0,1,DATA ANALYST,3 tahun 2 bulan,JUNIOR,38,77.67241379,89.0,95.0048732943,0.4301677875,1.0,72.7677924824,72.7677924824,2.0,40.446930015672,40.446930015672,0.28646220699924296
Product performance evaluation,Data Analyst,000BE0C5,5.0,3,DATA ANALYST,3 tahun 0 bulan,MIDDLE,36,79.13793103,90.5,96.8024832613,9.3020121433,1.0,75.3882483655,75.3882483655,0.0,42.305771633715004,42.305771633715004,0.3778186502851111
Product performance evaluation,Data Analyst,000BF13A,3.6666666666666665,2,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,85.34482759,84.0,76.9401195515,0.4301677875,1.0,71.3283335517,71.3283335517,2.0,39.527350115734336,39.527350115734336,0.2412676362730262
Product performance evaluation,Data Analyst,000C7109,3.0,1,DATA SCIENTIST,6 tahun 6 bulan,MIDDLE,78,,,,,,,,9.0,,,
Product performance evaluation,Data Analyst,000C72E4,4.333333333333333,1,DATA ENGINEER,5 tahun 0 bulan,MIDDLE,60,76.47058824,91.5,89.9596364099,0.0,1.2,87.8939523114,87.8939523114,3.0,48.62046139170867,48.62046139170867,0.6881665525186274
Product performance evaluation,Data Analyst,000CEE2B,3.3333333333333335,0,DATA ANALYST,3 tahun 11 bulan,MIDDLE,47,74.48275862,90.0,98.9522417154,10.5359979556,1.0,74.1194724896,74.1194724896,4.0,40.84998708615467,40.84998708615467,0.3062712429295253
Product performance evaluation,Data Analyst,000FCFC2,4.333333333333333,3,AI ENGINEER,1 tahun 10 bulan,JUNIOR,22,80.52631579,95.0,98.9522417154,34.6152175938,1.0,81.9618884287,81.9618884287,16.0,45.47646753387767,45.47646753387767,0.533648763710753
Product performance evaluation,Data Analyst,00101A0D,3.6666666666666665,0,DATA SCIENTIST,4 tahun 0 bulan,JUNIOR,48,82.5,94.0,39.414983165,7.0665492569,1.0,73.9040356956,73.9040356956,2.0,40.89247225200134,40.89247225200134,0.30835926033051736
Product performance evaluation,Data Analyst,00103C57,3.6666666666666665,1,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,80.60344828,81.5,80.2615189223,5.8627640301,1.0,69.7620596418,69.7620596418,15.0,38.697224943487335,38.697224943487335,0.20046949484858545
Product performance evaluation,Data Analyst,00104933,1.6666666666666667,2,MGT,3 tahun 11 bulan,-,47,89.65517241,,98.469149928,8.7007929068,1.0,69.5023814571,69.5023814571,1.0,37.61959550559634,37.61959550559634,0.14750726736762457
Product performance evaluation,Data Analyst,001356B3,2.6666666666666665,1,DATA SCIENTIST,1 tahun 10 bulan,JUNIOR,22,98.61111111,,98.9522417154,37.4823489904,1.0,82.7234066868,82.7234066868,7.0,45.09673887733734,45.09673887733734,0.514986248766759
Product performance evaluation,Data Analyst,0013A32D,1.3333333333333333,2,MGT,5 tahun 9 bulan,-,69,79.13793103,99.0,88.8109161793,8.7722486646,1.0,78.9526210358,78.9526210358,1.0,42.47155581564066,42.47155581564066,0.38596644139693836
Product performance evaluation,Data Analyst,0013D24E,3.6666666666666665,1,DATA SCIENTIST,4 tahun 9 bulan,JUNIOR,57,66.25,92.0,97.9135943724,0.0,1.1,78.1589269578,78.1589269578,0.0,43.147564620967344,43.147564620967344,0.41919022952666257
Product performance evaluation,Data Analyst,0014B046,3.0,1,DATA SCIENTIST,7 tahun 8 bulan,SENIOR,92,84.72222222,87.0,0.0,0.0,1.0,67.4019777006,67.4019777006,6.0,37.133048181317996,37.133048181317996,0.12359493798739392
Product performance evaluation,Data Analyst,0014CA34,3.3333333333333335,0,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,82.5,95.0,99.537037037,30.4375931247,1.0,81.9453180716,81.9453180716,1.0,44.99768524461467,44.99768524461467,0.5101180623154494
Product performance evaluation,Data Analyst,0014EEF4,4.333333333333333,1,DATA ENGINEER,2 tahun 11 bulan,MIDDLE,35,85.0,93.5,80.9809654856,9.0371304039,1.2,92.960313373,92.960313373,8.0,51.30563275435667,51.30563275435667,0.8201346034399588
Product performance evaluation,Data Analyst,0014F3E9,4.666666666666667,3,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,75.86206897,,98.257797271,12.7921561676,1.0,61.80993377,61.80993377,2.0,34.952598231433335,34.952598231433335,0.016432417926094234
